image_path,fruit_type,state,split
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.22.35 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.22.48 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.22.53 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.22.58 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.23.07 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.23.14 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.23.23 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.23.31 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.23.51 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.24.12 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.24.26 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.24.35 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.25.02 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.25.22 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.25.33 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.25.37 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.25.43 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.25.49 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.05 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.13 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.19 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.24 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.29 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.36 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.41 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.47 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.26.58 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.27.06 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.27.13 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.27.19 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.27.27 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.27.34 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.27.49 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.27.54 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.04 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.10 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.15 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.24 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.32 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.38 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.42 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.48 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.28.59 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.29.13 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.29.18 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.29.24 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.29.31 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.32.33 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.32.38 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.32.43 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.33.11 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.33.18 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.33.27 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.33.33 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.04.48 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.04.59 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.05.06 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.05.18 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.05.27 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.05.41 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.05.48 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.06.10 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.06.19 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.06.33 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.06.47 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.07.05 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.07.18 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.07.26 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.07.32 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.07.52 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.08.05 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.08.46 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.08.52 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.08.58 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.09.03 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.09.17 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.09.31 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.09.47 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.09.54 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.10.03 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.10.11 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.10.21 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.10.29 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.15.34 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.15.45 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.15.52 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.16.06 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.16.16 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.16.28 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.16.44 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.16.49 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.17.10 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.17.22 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.17.34 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.17.42 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.17.58 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.18.12 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.18.16 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.18.26 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.18.42 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.18.58 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.19.15 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.19.35 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.19.47 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.19.58 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.20.08 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.20.17 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.20.26 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.20.32 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.20.42 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.20.56 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.21.06 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.21.22 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.10.37 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.10.43 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.10.53 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.11.02 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.11.08 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.11.16 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.11.24 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.11.35 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.11.52 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.11.59 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.12.14 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.12.20 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.12.29 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.12.34 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.12.41 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.12.47 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.13.02 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.13.10 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.13.18 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.13.25 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.13.31 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/rotated_by_75_Screen Shot 2018-06-08 at 5.13.40 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.09.25 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.09.31 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.09.40 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.09.54 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.10.03 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.10.11 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.10.21 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.10.29 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.10.37 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.10.43 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.11.02 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.11.16 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.11.24 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.11.35 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.11.41 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.11.52 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.11.59 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.12.14 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.12.20 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.12.29 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.12.34 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.12.41 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.12.47 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.12.56 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.13.02 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.13.10 PM.png,apples,fresh,train
/hy-tmp/fruit_classifier/dataset/train/freshapples/translation_Screen Shot 2018-06-08 at 5.13.18 PM.png,apples,fresh,train
